Campaign_ID,Campaign_Name,Start_Date,End_Date,Channel,Target_Age_Group,Budget (USD),Impressions,Clicks,Conversions,Revenue (USD),Region,Campaign_Duration,CTR,Conversion_Rate,ROI,Campaign_Status,Revenue_per_Dollar,Efficiency_Bucket
MKT1849,Campaign_52,2024-09-20,2024-10-18,Google Ads,36-45,2828,407392,41654,1010,4774.33,East,28,0.1,0.02,0.69,Profitable,1.69,Break-even
MKT1850,Campaign_334,2024-10-20,2024-11-08,Social Media,36-45,9199,197619,3739,1035,22972.48,Central,19,0.02,0.28,1.5,Profitable,2.5,High Return
MKT1851,Campaign_350,2024-05-20,2024-06-16,Radio,46-60,17302,440398,8587,2051,17721.77,West,27,0.02,0.24,0.02,Profitable,1.02,Break-even
MKT1852,Campaign_8,2024-06-08,2024-06-28,TV,36-45,15519,366428,41086,758,21745.88,West,20,0.11,0.02,0.4,Profitable,1.4,Break-even
MKT1853,Campaign_488,2024-06-06,2024-06-26,Social Media,26-35,1946,455803,15890,4108,2411.21,Central,20,0.03,0.26,0.24,Profitable,1.24,Break-even
MKT1854,Campaign_410,2024-07-26,2024-08-17,Social Media,26-35,12026,744630,48360,2003,21228.87,West,22,0.06,0.04,0.77,Profitable,1.77,Break-even
MKT1855,Campaign_310,2024-11-07,2024-11-28,Social Media,18-25,14942,178049,30724,1362,12018.02,North,21,0.17,0.04,-0.2,Loss Making,0.8,Loss
MKT1856,Campaign_93,2024-08-19,2024-09-11,TV,46-60,14147,150862,23402,4396,18112.22,East,23,0.16,0.19,0.28,Profitable,1.28,Break-even
MKT1857,Campaign_54,2024-02-10,2024-02-25,Google Ads,18-25,13206,964958,187933,29312,31867.27,North,15,0.19,0.16,1.41,Profitable,2.41,High Return
MKT1858,Campaign_274,2024-09-21,2024-10-21,TV,18-25,18591,25743,787,142,45807.43,North,30,0.03,0.18,1.46,Profitable,2.46,High Return
MKT1859,Campaign_247,2024-12-30,2025-01-24,Radio,26-35,3593,191287,22914,6093,4371.71,South,25,0.12,0.27,0.22,Profitable,1.22,Break-even
MKT1860,Campaign_477,2024-01-07,2024-01-25,TV,26-35,9621,904164,37234,9140,6275.58,West,18,0.04,0.25,-0.35,Loss Making,0.65,Loss
MKT1861,Campaign_374,2024-02-26,2024-03-12,Email,26-35,9232,249922,37420,9972,10933.46,Central,15,0.15,0.27,0.18,Profitable,1.18,Break-even
MKT1862,Campaign_221,2024-06-26,2024-07-24,Influencer,46-60,2575,493607,56903,16636,4560.62,Central,28,0.12,0.29,0.77,Profitable,1.77,Break-even
MKT1863,Campaign_189,2024-05-15,2024-06-10,Social Media,36-45,5043,714380,82813,18868,7599.42,South,26,0.12,0.23,0.51,Profitable,1.51,Break-even
MKT1864,Campaign_450,2024-05-09,2024-05-30,Google Ads,18-25,15065,276825,18836,2195,27183.5,North,21,0.07,0.12,0.8,Profitable,1.8,Break-even
MKT1865,Campaign_174,2024-03-15,2024-03-31,Email,18-25,7342,171652,32199,9517,7862.78,South,16,0.19,0.3,0.07,Profitable,1.07,Break-even
MKT1866,Campaign_276,2024-11-10,2024-12-05,Influencer,18-25,15365,954945,149902,34718,15146.7,West,25,0.16,0.23,-0.01,Loss Making,0.99,Loss
MKT1867,Campaign_151,2024-11-26,2024-12-26,Influencer,26-35,6561,42196,1958,492,10351.89,West,30,0.05,0.25,0.58,Profitable,1.58,Break-even
MKT1868,Campaign_351,2024-03-27,2024-04-08,TV,36-45,18789,73730,11961,352,38857.09,North,12,0.16,0.03,1.07,Profitable,2.07,High Return
MKT1869,Campaign_493,2024-05-06,2024-05-17,Google Ads,36-45,2087,415393,52209,12525,2001.62,South,11,0.13,0.24,-0.04,Loss Making,0.96,Loss
MKT1870,Campaign_369,2024-10-06,2024-11-01,Social Media,36-45,8518,357103,61091,16220,4460.29,Central,26,0.17,0.27,-0.48,Loss Making,0.52,Loss
MKT1871,Campaign_440,2024-12-24,2025-01-23,Influencer,18-25,3265,759894,133582,18401,4931.17,Central,30,0.18,0.14,0.51,Profitable,1.51,Break-even
MKT1872,Campaign_264,2024-02-04,2024-02-27,Google Ads,26-35,9326,276750,50974,14634,9543.35,East,23,0.18,0.29,0.02,Profitable,1.02,Break-even
MKT1873,Campaign_219,2024-01-28,2024-02-24,Social Media,36-45,16568,642047,81997,11528,34271.84,North,27,0.13,0.14,1.07,Profitable,2.07,High Return
MKT1874,Campaign_55,2024-01-08,2024-02-07,Influencer,36-45,5041,164228,18386,5304,7687.45,South,30,0.11,0.29,0.52,Profitable,1.52,Break-even
MKT1875,Campaign_131,2024-10-02,2024-10-24,Radio,46-60,18291,549484,86553,23074,37106.37,Central,22,0.16,0.27,1.03,Profitable,2.03,High Return
MKT1876,Campaign_307,2024-02-01,2024-02-20,Google Ads,46-60,5353,888193,89773,8037,7487.93,Central,19,0.1,0.09,0.4,Profitable,1.4,Break-even
MKT1877,Campaign_71,2024-05-09,2024-05-31,Social Media,18-25,18709,794019,153298,33118,15903.76,North,22,0.19,0.22,-0.15,Loss Making,0.85,Loss
MKT1878,Campaign_68,2024-04-14,2024-05-11,Influencer,26-35,15730,180639,19703,1558,32792.29,Central,27,0.11,0.08,1.08,Profitable,2.08,High Return
MKT1879,Campaign_78,2024-02-27,2024-03-28,Influencer,46-60,13841,974638,161023,45677,22604.6,North,30,0.17,0.28,0.63,Profitable,1.63,Break-even
MKT1880,Campaign_89,2024-09-21,2024-10-17,Email,26-35,5774,137010,2535,111,5024.7,South,26,0.02,0.04,-0.13,Loss Making,0.87,Loss
MKT1881,Campaign_90,2024-01-02,2024-01-12,Email,46-60,15220,407832,12959,3549,23071.18,West,10,0.03,0.27,0.52,Profitable,1.52,Break-even
MKT1882,Campaign_324,2024-11-01,2024-11-28,Influencer,46-60,4987,21748,2480,612,4382.09,West,27,0.11,0.25,-0.12,Loss Making,0.88,Loss
MKT1883,Campaign_197,2024-02-17,2024-03-07,Email,26-35,10481,983661,69516,5613,25016.16,Central,19,0.07,0.08,1.39,Profitable,2.39,High Return
MKT1884,Campaign_302,2024-09-18,2024-09-29,TV,36-45,19033,682676,24759,2508,25072.86,West,11,0.04,0.1,0.32,Profitable,1.32,Break-even
MKT1885,Campaign_302,2024-06-10,2024-06-23,Email,18-25,1553,489245,82539,10502,1342.97,South,13,0.17,0.13,-0.14,Loss Making,0.86,Loss
MKT1886,Campaign_190,2024-05-22,2024-06-11,Influencer,46-60,3442,357505,4902,1028,4721.82,West,20,0.01,0.21,0.37,Profitable,1.37,Break-even
MKT1887,Campaign_498,2024-12-08,2024-12-30,TV,36-45,3419,23675,4307,533,4246.18,North,22,0.18,0.12,0.24,Profitable,1.24,Break-even
MKT1888,Campaign_445,2024-02-14,2024-02-26,Influencer,26-35,1051,857000,81358,8456,1363.83,East,12,0.09,0.1,0.3,Profitable,1.3,Break-even
MKT1889,Campaign_419,2024-10-29,2024-11-16,Radio,46-60,18130,655058,8423,1972,36630.17,North,18,0.01,0.23,1.02,Profitable,2.02,High Return
MKT1890,Campaign_221,2024-08-02,2024-08-29,Social Media,36-45,5614,406278,45306,7908,9788.91,Central,27,0.11,0.17,0.74,Profitable,1.74,Break-even
MKT1891,Campaign_82,2024-07-17,2024-08-15,TV,18-25,8670,576163,53211,9102,19901.22,Central,29,0.09,0.17,1.3,Profitable,2.3,High Return
MKT1892,Campaign_290,2024-03-01,2024-03-26,Radio,46-60,3380,391770,6198,1505,4588.38,Central,25,0.02,0.24,0.36,Profitable,1.36,Break-even
MKT1893,Campaign_186,2024-08-20,2024-09-01,Radio,46-60,1765,736886,90632,4231,4212.24,West,12,0.12,0.05,1.39,Profitable,2.39,High Return
MKT1894,Campaign_68,2024-08-08,2024-08-29,TV,26-35,1481,327430,64103,10926,757.81,West,21,0.2,0.17,-0.49,Loss Making,0.51,Loss
MKT1895,Campaign_484,2024-10-19,2024-11-09,Social Media,18-25,12836,361917,38723,11297,9441.61,West,21,0.11,0.29,-0.26,Loss Making,0.74,Loss
MKT1896,Campaign_250,2024-08-21,2024-09-09,Influencer,18-25,16999,321215,26714,1699,11036.71,South,19,0.08,0.06,-0.35,Loss Making,0.65,Loss
MKT1897,Campaign_278,2024-12-10,2025-01-09,Radio,26-35,4011,648112,94252,11952,3110.7,East,30,0.15,0.13,-0.22,Loss Making,0.78,Loss
MKT1898,Campaign_137,2024-03-31,2024-04-15,Social Media,46-60,17784,626179,15119,385,34043.3,East,15,0.02,0.03,0.91,Profitable,1.91,Break-even
MKT1899,Campaign_468,2024-05-15,2024-06-05,Google Ads,26-35,19138,373448,52055,6149,41469.71,North,21,0.14,0.12,1.17,Profitable,2.17,High Return
MKT1900,Campaign_24,2024-06-12,2024-07-05,Radio,26-35,19939,158411,5386,1412,29786.67,North,23,0.03,0.26,0.49,Profitable,1.49,Break-even
MKT1901,Campaign_1,2024-12-29,2025-01-26,Email,18-25,14084,240222,44636,12076,18591.13,North,28,0.19,0.27,0.32,Profitable,1.32,Break-even
MKT1902,Campaign_487,2024-01-28,2024-02-21,Social Media,26-35,10124,898792,156621,46617,15248.74,South,24,0.17,0.3,0.51,Profitable,1.51,Break-even
MKT1903,Campaign_471,2024-10-13,2024-11-11,Google Ads,36-45,2914,103280,10559,2101,6774.55,North,29,0.1,0.2,1.32,Profitable,2.32,High Return
MKT1904,Campaign_265,2024-04-03,2024-04-18,Influencer,36-45,8876,104465,3748,493,11352.16,West,15,0.04,0.13,0.28,Profitable,1.28,Break-even
MKT1905,Campaign_479,2024-10-04,2024-10-25,Email,46-60,2930,834496,64066,11090,5555.37,North,21,0.08,0.17,0.9,Profitable,1.9,Break-even
MKT1906,Campaign_486,2024-01-31,2024-02-12,Email,36-45,6832,894830,87806,21433,16821.13,North,12,0.1,0.24,1.46,Profitable,2.46,High Return
MKT1907,Campaign_337,2024-02-14,2024-03-05,Social Media,46-60,2429,790002,62345,17745,5403.04,North,20,0.08,0.28,1.22,Profitable,2.22,High Return
MKT1908,Campaign_226,2024-01-28,2024-02-25,Social Media,26-35,2075,494835,11612,1564,2340.23,North,28,0.02,0.13,0.13,Profitable,1.13,Break-even
MKT1909,Campaign_8,2024-01-03,2024-01-28,Google Ads,18-25,19808,833349,57775,12496,37600.61,Central,25,0.07,0.22,0.9,Profitable,1.9,Break-even
MKT1910,Campaign_117,2024-11-26,2024-12-10,Radio,46-60,19197,610922,30872,7985,22829.6,West,14,0.05,0.26,0.19,Profitable,1.19,Break-even
MKT1911,Campaign_305,2024-05-11,2024-05-29,TV,18-25,3886,664736,106807,17009,3040.8,West,18,0.16,0.16,-0.22,Loss Making,0.78,Loss
MKT1912,Campaign_243,2024-04-13,2024-05-02,Radio,18-25,3317,47247,2786,64,3992.31,South,19,0.06,0.02,0.2,Profitable,1.2,Break-even
MKT1913,Campaign_288,2024-12-05,2025-01-03,TV,26-35,3251,501018,89960,6465,7357.98,South,29,0.18,0.07,1.26,Profitable,2.26,High Return
MKT1914,Campaign_405,2024-07-03,2024-07-27,Google Ads,26-35,5960,451111,49932,6372,6234.26,East,24,0.11,0.13,0.05,Profitable,1.05,Break-even
MKT1915,Campaign_280,2024-08-10,2024-08-21,Influencer,46-60,7349,626862,71531,21246,18320.41,West,11,0.11,0.3,1.49,Profitable,2.49,High Return
MKT1916,Campaign_457,2024-06-02,2024-06-29,Radio,26-35,10949,195468,13761,1046,25645.57,Central,27,0.07,0.08,1.34,Profitable,2.34,High Return
MKT1917,Campaign_409,2024-11-18,2024-12-07,TV,26-35,2554,356919,26218,3649,3546.66,Central,19,0.07,0.14,0.39,Profitable,1.39,Break-even
MKT1918,Campaign_142,2024-12-26,2025-01-06,TV,36-45,11995,379559,9569,2762,9822.84,West,11,0.03,0.29,-0.18,Loss Making,0.82,Loss
MKT1919,Campaign_290,2024-04-03,2024-04-13,Radio,18-25,11921,956144,148656,6105,17723.77,Central,10,0.16,0.04,0.49,Profitable,1.49,Break-even
MKT1920,Campaign_359,2024-06-07,2024-06-17,Influencer,18-25,4267,97382,19416,2799,6464.59,South,10,0.2,0.14,0.52,Profitable,1.52,Break-even
MKT1921,Campaign_199,2024-02-18,2024-03-18,Influencer,18-25,11765,854566,56433,15987,21929.42,South,29,0.07,0.28,0.86,Profitable,1.86,Break-even
MKT1922,Campaign_28,2024-12-17,2025-01-01,Social Media,18-25,13155,974036,53010,13098,31102.83,West,15,0.05,0.25,1.36,Profitable,2.36,High Return
MKT1923,Campaign_358,2024-02-12,2024-02-27,Email,18-25,6971,469000,84988,20195,16034.66,South,15,0.18,0.24,1.3,Profitable,2.3,High Return
MKT1924,Campaign_183,2024-01-31,2024-02-10,Social Media,46-60,3586,345027,10726,774,6953.07,North,10,0.03,0.07,0.94,Profitable,1.94,Break-even
MKT1925,Campaign_94,2024-06-26,2024-07-26,Influencer,36-45,12134,43544,4059,92,26324.8,West,30,0.09,0.02,1.17,Profitable,2.17,High Return
MKT1926,Campaign_52,2024-08-14,2024-08-30,Social Media,46-60,19046,61922,11569,2492,31992.98,Central,16,0.19,0.22,0.68,Profitable,1.68,Break-even
MKT1927,Campaign_188,2024-11-25,2024-12-05,Social Media,18-25,1318,421744,27282,5633,1228.99,North,10,0.06,0.21,-0.07,Loss Making,0.93,Loss
MKT1928,Campaign_156,2024-01-07,2024-01-23,Influencer,18-25,10090,375124,12735,243,9373.87,North,16,0.03,0.02,-0.07,Loss Making,0.93,Loss
MKT1929,Campaign_24,2024-09-16,2024-10-15,Influencer,36-45,3359,579126,38789,7288,2309.62,North,29,0.07,0.19,-0.31,Loss Making,0.69,Loss
MKT1930,Campaign_114,2024-11-30,2024-12-20,Radio,26-35,12769,372920,57576,4643,15930.6,Central,20,0.15,0.08,0.25,Profitable,1.25,Break-even
MKT1931,Campaign_291,2024-06-23,2024-07-07,Email,36-45,3315,44873,954,276,5432.59,West,14,0.02,0.29,0.64,Profitable,1.64,Break-even
MKT1932,Campaign_296,2024-01-07,2024-02-06,Email,46-60,15040,998707,183423,45678,9288.4,Central,30,0.18,0.25,-0.38,Loss Making,0.62,Loss
MKT1933,Campaign_280,2024-07-17,2024-08-10,TV,36-45,8917,512249,53878,11388,6693.21,North,24,0.11,0.21,-0.25,Loss Making,0.75,Loss
MKT1934,Campaign_456,2024-04-21,2024-05-07,Radio,36-45,13286,913755,48205,520,19683.91,East,16,0.05,0.01,0.48,Profitable,1.48,Break-even
MKT1935,Campaign_194,2024-03-21,2024-04-10,Google Ads,18-25,6265,673626,51268,677,9312.68,South,20,0.08,0.01,0.49,Profitable,1.49,Break-even
MKT1936,Campaign_195,2024-06-09,2024-06-27,Social Media,46-60,10367,120905,11761,986,17253.03,South,18,0.1,0.08,0.66,Profitable,1.66,Break-even
MKT1937,Campaign_322,2024-04-05,2024-05-03,Influencer,26-35,8252,332662,24249,912,4377.41,South,28,0.07,0.04,-0.47,Loss Making,0.53,Loss
MKT1938,Campaign_404,2024-01-17,2024-02-14,Email,46-60,12670,266151,2945,682,20044.29,North,28,0.01,0.23,0.58,Profitable,1.58,Break-even
MKT1939,Campaign_468,2024-07-30,2024-08-25,Google Ads,26-35,5963,939456,170550,6077,7663.43,North,26,0.18,0.04,0.29,Profitable,1.29,Break-even
MKT1940,Campaign_113,2024-03-10,2024-04-08,Email,36-45,15959,360311,55237,16507,25741.34,East,29,0.15,0.3,0.61,Profitable,1.61,Break-even
MKT1941,Campaign_279,2024-08-18,2024-09-07,Radio,26-35,6603,632245,94849,22157,7417.61,North,20,0.15,0.23,0.12,Profitable,1.12,Break-even
MKT1942,Campaign_203,2024-01-24,2024-02-10,Social Media,46-60,1277,937721,133063,18987,1541.91,South,17,0.14,0.14,0.21,Profitable,1.21,Break-even
MKT1943,Campaign_96,2024-02-09,2024-02-27,TV,46-60,5131,11150,2033,87,10786.93,North,18,0.18,0.04,1.1,Profitable,2.1,High Return
MKT1944,Campaign_432,2024-03-23,2024-04-09,Influencer,18-25,7194,462407,66161,3889,12906.54,South,17,0.14,0.06,0.79,Profitable,1.79,Break-even
MKT1945,Campaign_312,2024-12-04,2024-12-19,Email,36-45,5079,557622,66268,10056,2582.93,Central,15,0.12,0.15,-0.49,Loss Making,0.51,Loss
MKT1946,Campaign_188,2024-10-16,2024-10-29,TV,18-25,17486,467735,23467,2762,27985.93,North,13,0.05,0.12,0.6,Profitable,1.6,Break-even
MKT1947,Campaign_42,2024-10-28,2024-11-17,Radio,46-60,6487,748174,105671,12754,9948.0,West,20,0.14,0.12,0.53,Profitable,1.53,Break-even
MKT1948,Campaign_363,2024-01-26,2024-02-15,Social Media,46-60,8076,80431,9170,1090,19262.95,Central,20,0.11,0.12,1.39,Profitable,2.39,High Return
MKT1949,Campaign_261,2024-10-24,2024-11-18,Social Media,36-45,11190,918310,18503,700,17096.39,East,25,0.02,0.04,0.53,Profitable,1.53,Break-even
MKT1950,Campaign_87,2024-09-01,2024-09-16,Email,18-25,19061,234134,29701,4919,33367.12,South,15,0.13,0.17,0.75,Profitable,1.75,Break-even
MKT1951,Campaign_430,2024-04-27,2024-05-11,Influencer,26-35,9256,102988,6458,977,9788.43,North,14,0.06,0.15,0.06,Profitable,1.06,Break-even
MKT1952,Campaign_109,2024-03-08,2024-04-03,Influencer,18-25,14810,387384,46362,10016,28171.61,North,26,0.12,0.22,0.9,Profitable,1.9,Break-even
MKT1953,Campaign_345,2024-03-05,2024-04-04,Influencer,18-25,2183,674843,33399,825,5182.9,South,30,0.05,0.02,1.37,Profitable,2.37,High Return
MKT1954,Campaign_357,2024-03-17,2024-04-03,Social Media,26-35,17319,386622,66341,3110,38995.82,West,17,0.17,0.05,1.25,Profitable,2.25,High Return
MKT1955,Campaign_125,2024-07-09,2024-07-25,Email,26-35,4065,448229,33051,781,4093.18,Central,16,0.07,0.02,0.01,Profitable,1.01,Break-even
MKT1956,Campaign_101,2024-01-02,2024-01-13,Google Ads,26-35,15972,491924,38179,10380,11051.15,West,11,0.08,0.27,-0.31,Loss Making,0.69,Loss
MKT1957,Campaign_276,2024-04-24,2024-05-08,Email,18-25,3937,445904,62293,15308,9671.48,South,14,0.14,0.25,1.46,Profitable,2.46,High Return
MKT1958,Campaign_38,2024-08-28,2024-09-16,TV,18-25,18396,238767,7801,1854,18898.97,South,19,0.03,0.24,0.03,Profitable,1.03,Break-even
MKT1959,Campaign_432,2024-10-04,2024-10-22,Email,46-60,6315,168162,19813,4803,5721.69,West,18,0.12,0.24,-0.09,Loss Making,0.91,Loss
MKT1960,Campaign_61,2024-08-02,2024-08-27,Email,18-25,14299,594245,105841,30795,19094.43,East,25,0.18,0.29,0.34,Profitable,1.34,Break-even
MKT1961,Campaign_497,2024-07-20,2024-08-13,Email,46-60,13910,985030,38479,6749,29327.34,South,24,0.04,0.18,1.11,Profitable,2.11,High Return
MKT1962,Campaign_186,2024-07-04,2024-07-15,Google Ads,36-45,10846,697894,11776,3414,13915.77,East,11,0.02,0.29,0.28,Profitable,1.28,Break-even
MKT1963,Campaign_101,2024-12-16,2025-01-04,Radio,26-35,19597,447080,33674,3288,33491.99,South,19,0.08,0.1,0.71,Profitable,1.71,Break-even
MKT1964,Campaign_86,2024-08-20,2024-09-05,Social Media,26-35,5413,464914,82565,3638,5905.77,West,16,0.18,0.04,0.09,Profitable,1.09,Break-even
MKT1965,Campaign_76,2024-05-10,2024-05-26,TV,26-35,19179,739207,52414,10761,13479.46,East,16,0.07,0.21,-0.3,Loss Making,0.7,Loss
MKT1966,Campaign_264,2024-09-19,2024-10-19,Email,46-60,4214,785846,100845,12927,7496.45,Central,30,0.13,0.13,0.78,Profitable,1.78,Break-even
MKT1967,Campaign_371,2024-06-08,2024-06-20,Influencer,46-60,8228,220777,25686,6253,18716.42,East,12,0.12,0.24,1.27,Profitable,2.27,High Return
MKT1968,Campaign_369,2024-05-24,2024-06-17,Social Media,36-45,12949,567453,31102,2525,31057.79,North,24,0.05,0.08,1.4,Profitable,2.4,High Return
MKT1969,Campaign_487,2024-01-18,2024-02-04,Email,18-25,18334,533772,46479,5504,35522.78,East,17,0.09,0.12,0.94,Profitable,1.94,Break-even
MKT1970,Campaign_190,2024-08-27,2024-09-18,Influencer,36-45,11840,844735,81238,14637,27111.58,West,22,0.1,0.18,1.29,Profitable,2.29,High Return
MKT1971,Campaign_409,2024-05-17,2024-06-16,Google Ads,26-35,8861,467793,37627,5528,19622.62,East,30,0.08,0.15,1.21,Profitable,2.21,High Return
MKT1972,Campaign_202,2024-07-16,2024-08-14,Radio,46-60,15119,228755,41663,1944,12914.14,North,29,0.18,0.05,-0.15,Loss Making,0.85,Loss
MKT1973,Campaign_147,2024-07-08,2024-07-18,Radio,18-25,11880,980240,166019,31429,28271.93,Central,10,0.17,0.19,1.38,Profitable,2.38,High Return
MKT1974,Campaign_261,2024-02-14,2024-03-05,Social Media,46-60,5672,348791,55611,6542,7161.32,Central,20,0.16,0.12,0.26,Profitable,1.26,Break-even
MKT1975,Campaign_155,2024-08-16,2024-08-31,Email,26-35,15850,922382,181118,8991,19588.78,North,15,0.2,0.05,0.24,Profitable,1.24,Break-even
MKT1976,Campaign_368,2024-10-28,2024-11-10,Google Ads,26-35,5015,988452,162690,4110,9204.51,West,13,0.16,0.03,0.84,Profitable,1.84,Break-even
MKT1977,Campaign_136,2024-11-29,2024-12-26,Radio,26-35,6158,996666,88640,3877,12645.47,South,27,0.09,0.04,1.05,Profitable,2.05,High Return
MKT1978,Campaign_454,2024-06-07,2024-06-23,Influencer,18-25,19565,442694,22932,5352,18626.09,West,16,0.05,0.23,-0.05,Loss Making,0.95,Loss
MKT1979,Campaign_493,2024-12-14,2024-12-24,Email,18-25,18394,871878,67736,3958,43480.52,West,10,0.08,0.06,1.36,Profitable,2.36,High Return
MKT1980,Campaign_41,2024-07-07,2024-08-03,TV,18-25,10202,343799,13655,1573,24881.88,Central,27,0.04,0.12,1.44,Profitable,2.44,High Return
MKT1981,Campaign_144,2024-03-31,2024-04-23,Radio,46-60,9750,895146,124651,33429,14587.08,East,23,0.14,0.27,0.5,Profitable,1.5,Break-even
MKT1982,Campaign_58,2024-09-11,2024-09-27,Influencer,26-35,18335,440883,71140,18769,39249.95,North,16,0.16,0.26,1.14,Profitable,2.14,High Return
MKT1983,Campaign_114,2024-08-15,2024-09-08,TV,26-35,15089,429750,59981,7674,13428.58,Central,24,0.14,0.13,-0.11,Loss Making,0.89,Loss
MKT1984,Campaign_2,2024-02-27,2024-03-16,Email,18-25,5997,863196,80684,13371,3293.39,East,18,0.09,0.17,-0.45,Loss Making,0.55,Loss
MKT1985,Campaign_480,2024-07-07,2024-07-27,Influencer,18-25,1829,975502,37924,9797,1566.29,North,20,0.04,0.26,-0.14,Loss Making,0.86,Loss
MKT1986,Campaign_66,2024-02-03,2024-02-22,Social Media,36-45,7385,135740,12329,2283,7040.99,West,19,0.09,0.19,-0.05,Loss Making,0.95,Loss
MKT1987,Campaign_294,2024-12-20,2025-01-02,Social Media,46-60,3845,528391,105021,28717,3448.65,Central,13,0.2,0.27,-0.1,Loss Making,0.9,Loss
MKT1988,Campaign_102,2024-07-12,2024-08-10,Google Ads,36-45,17977,823239,69354,18925,9951.67,South,29,0.08,0.27,-0.45,Loss Making,0.55,Loss
MKT1989,Campaign_331,2024-04-05,2024-05-03,Influencer,46-60,12271,144029,21119,6129,14780.39,South,28,0.15,0.29,0.2,Profitable,1.2,Break-even
MKT1990,Campaign_458,2024-12-03,2024-12-19,Social Media,26-35,5940,681022,96509,23766,5664.85,South,16,0.14,0.25,-0.05,Loss Making,0.95,Loss
MKT1991,Campaign_316,2024-04-07,2024-05-03,Radio,26-35,10415,391252,67312,14165,22461.1,North,26,0.17,0.21,1.16,Profitable,2.16,High Return
MKT1992,Campaign_401,2024-04-23,2024-05-14,Social Media,26-35,14868,457554,12148,1354,8467.58,South,21,0.03,0.11,-0.43,Loss Making,0.57,Loss
MKT1993,Campaign_204,2024-02-16,2024-02-27,Radio,46-60,17759,206542,17334,2675,42962.89,North,11,0.08,0.15,1.42,Profitable,2.42,High Return
MKT1994,Campaign_392,2024-09-15,2024-09-30,Social Media,46-60,4233,24847,2568,141,2961.21,North,15,0.1,0.05,-0.3,Loss Making,0.7,Loss
MKT1995,Campaign_331,2024-10-10,2024-10-27,Radio,26-35,17154,708582,113949,21966,40244.76,North,17,0.16,0.19,1.35,Profitable,2.35,High Return
MKT1996,Campaign_391,2024-05-14,2024-06-10,Google Ads,46-60,7563,350065,32940,2838,5977.02,West,27,0.09,0.09,-0.21,Loss Making,0.79,Loss
MKT1997,Campaign_497,2024-04-20,2024-05-04,Social Media,26-35,1553,675573,20378,3793,1564.67,Central,14,0.03,0.19,0.01,Profitable,1.01,Break-even
MKT1998,Campaign_79,2024-06-26,2024-07-23,Influencer,26-35,6853,779919,149812,19094,8594.03,South,27,0.19,0.13,0.25,Profitable,1.25,Break-even
MKT1999,Campaign_421,2024-11-12,2024-12-02,Social Media,36-45,13766,264010,44430,8631,26762.75,North,20,0.17,0.19,0.94,Profitable,1.94,Break-even
MKT2000,Campaign_443,2024-05-05,2024-05-17,Influencer,18-25,2816,294747,25170,6039,2961.19,Central,12,0.09,0.24,0.05,Profitable,1.05,Break-even
MKT2001,Campaign_424,2024-04-30,2024-05-10,TV,36-45,19313,329700,51668,10304,22169.74,South,10,0.16,0.2,0.15,Profitable,1.15,Break-even
